UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
53	0
30	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
0	0
5	0
0	0
14	0
9	0
1	0
0	0
0	0
0	0
8	0
1	0
1	0
3	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
21	0
2	0
1	0
0	0
1	0
0	0
0	0
20	0
0	0
0	0
258	0
0	0
0	0
3	0
0	0
35	0
68	0
4	0
5	0
9	0
5	0
0	0
0	0
0	0
0	0
0	0
1	0
4	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
92	0
51	0
9	0
52	0
35	0
23	0
6	0
10	0
3	0
0	0
93	0
102	0
16	0
28	0
9	0
0	0
0	0
0	0
126	0
114	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
21	0
727	0
149	0
66	0
10	0
0	0
0	0
0	0
39	0
0	0
0	0
10	0
2	0
5	0
0	0
0	0
0	0
0	0
0	0
30	0
4	0
0	0
1	0
1	0
3	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
366	0
0	0
0	0
4	0
181	0
0	0
204	0
160	0
55	0
5	0
12	0
0	0
41	0
0	0
0	0
0	0
0	0
15	0
0	0
866	0
989	0
852	0
1570	0
8	0
0	0
161	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
38	0
7	0
55	0
1	0
0	0
11	0
8	0
0	0
0	0
200	0
1	0
1	0
20	0
26	0
0	0
11	0
6	0
0	0
28	0
0	0
13	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
29	0
2	0
84	0
0	0
11	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
103	0
2	0
15	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
114	0
65	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
34	0
9	0
36	0
15	0
12	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
116	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
30	0
12	0
25	0
28	0
16	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
12	0
0	0
0	0
0	0
0	0
19	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
10	0
8	0
3	0
0	0
11	0
10	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
88	0
24	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
2	0
1	0
0	0
0	0
9	0
0	0
156	0
0	0
80	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
4	0
0	0
1	0
0	0
1482	0
0	0
1	0
0	0
49	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
145	0
0	0
15	0
2	0
27	0
30	0
1	0
0	0
0	0
12	0
1	0
0	0
0	0
0	0
0	0
0	0
42	0
1	0
0	0
1	0
0	0
0	0
0	0
160	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
22	0
18	0
19	0
33	0
86	0
2	0
0	0
0	0
27	0
22	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
74	0
157	0
0	0
0	0
0	0
29	0
13	0
27	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1202	0
0	0
0	0
0	0
4	0
66	0
55	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
128	0
282	0
11	0
1341	0
26	0
35	0
0	0
0	0
0	0
0	0
0	0
0	0
19	0
20	0
3	0
11	0
0	0
0	0
0	0
1	0
0	0
0	0
579	0
1	0
0	0
275	0
324	0
0	0
0	0
0	0
0	0
0	0
53	0
243	0
0	0
0	0
0	0
14	0
0	0
427	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	0
218	0
170	0
164	0
307	0
53	0
15	0
84	0
66	0
0	0
0	0
0	0
5	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
79	0
0	0
0	0
0	0
0	0
0	0
9	0
763	0
11	0
12	0
0	0
0	0
0	0
0	0
13	0
50	0
5	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
163	0
0	0
0	0
7	0
0	0
69	0
128	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
117	0
0	0
142	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	0
8	0
5	0
0	0
0	0
0	0
9	0
5	0
1	0
706	0
0	0
0	0
5	0
1	0
0	0
0	0
0	0
0	0
39	0
236	0
37	0
272	0
33	0
0	0
0	0
0	0
0	0
223	0
186	0
674	0
178	0
0	0
0	0
0	0
0	0
0	0
0	0
190	0
15	0
0	0
0	0
89	0
0	0
0	0
0	0
50	0
0	0
0	0
111	0
46	0
0	0
0	0
39	0
0	0
19	0
0	0
10	0
2	0
3	0
9	0
23	0
25	0
5	0
5	0
6	0
0	0
0	0
0	0
1	0
2	0
0	0
6	0
3	0
1	0
0	0
0	0
22	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
2	0
0	0
4	0
5	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
23	0
15	0
2	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
4	0
0	0
4	0
3	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1714	0
0	0
0	0
0	0
0	0
8	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	0
40	0
14	0
0	0
0	0
338	0
19	0
39	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	0
6	0
11	0
8	0
11	0
4	0
0	0
0	0
0	0
0	0
0	0
3	0
4	0
1	0
0	0
12	0
9	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
2	0
0	0
3	0
19	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
2	0
0	0
26	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
87	0
9	0
0	0
0	0
0	0
12	0
11	0
8	0
10	0
10	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
52	0
10	0
0	0
496	0
1	0
38	0
0	0
1	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
2	0
1	0
8	0
0	0
0	0
0	0
333	0
0	0
0	0
0	0
1	0
0	0
0	0
10	0
184	0
81	0
0	0
0	0
0	0
0	0
0	0
4	0
11	0
11	0
1	0
0	0
0	0
0	0
73	0
3	0
0	0
2	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
36	0
10	0
21	0
0	0
0	0
32	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
80	0
250	0
42	0
30	0
1156	0
40	0
15	0
10	0
1	0
0	0
2	0
0	0
3	0
0	0
2	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
3	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	0
0	0
0	0
11	0
7	0
0	0
536	0
50	0
215	0
43	0
51	0
175	0
0	0
288	0
185	0
154	0
264	0
22	0
0	0
0	0
0	0
0	0
11	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
1	0
0	0
35	0
24	0
15	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
27	0
0	0
0	0
0	0
0	0
0	0
1679	0
0	0
229	0
0	0
0	0
0	0
698	0
0	0
38	0
16	0
2	0
0	0
6	0
3	0
17	0
7	0
0	0
0	0
0	0
0	0
1	0
4	0
1	0
0	0
255	0
11	0
17	0
0	0
0	0
0	0
0	0
0	0
0	0
25	0
0	0
0	0
0	0
0	0
0	0
0	0
118	0
2	0
0	0
2	0
0	0
57	0
0	0
11	0
9	0
35	0
114	0
140	0
77	0
0	0
0	0
0	0
0	0
0	0
94	0
99	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
958	0
0	0
0	0
0	0
251	0
223	0
259	0
4	0
37	0
0	0
0	0
0	0
0	0
56	0
46	0
0	0
0	0
7	0
1	0
0	0
0	0
0	0
0	0
34	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
99	0
3	0
0	0
0	0
4	0
13	0
113	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
12	0
0	0
0	0
0	0
388	0
71	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
1	0
1	0
1	0
0	0
0	0
3	0
4	0
3	0
11	0
0	0
0	0
0	0
0	0
2	0
7	0
0	0
0	0
99	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
8	0
21	0
8	0
0	0
0	0
0	0
0	0
18	0
0	0
3	0
102	0
0	0
0	0
0	0
0	0
0	0
0	0
59	0
0	0
1228	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
3	0
0	0
81	0
4	0
571	0
11	0
52	0
0	0
0	0
0	0
0	0
0	0
46	0
0	0
0	0
0	0
0	0
12	0
14	0
10	0
2	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
220	0
187	0
114	0
120	0
115	0
9	0
0	0
2	0
0	0
0	0
657	0
11	0
10	0
0	0
0	0
0	0
412	0
124	0
110	0
119	0
354	0
0	0
414	0
10	0
12	0
2649	0
9469	0
1133	0
549	0
1104	0
1311	0
1658	0
1301	0
599	0
840	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
36	0
39	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
2	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
308	0
0	0
118	0
0	0
89	0
1154	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
95	0
0	0
419	0
0	0
0	0
0	0
7	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
25	0
0	0
0	0
21	0
0	0
0	0
0	0
0	0
226	0
582	0
0	0
3	0
8	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1010	0
0	0
0	0
163	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
32	0
3	0
4	0
0	0
0	0
0	0
0	0
0	0
16	0
11	0
0	0
27	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
227	0
0	0
0	0
0	0
0	0
0	0
3	0
3	0
0	0
0	0
0	0
1	0
0	0
132	0
229	0
0	0
0	0
0	0
0	0
2	0
0	0
264	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
4	0
14	0
7	0
8	0
7	0
0	0
55	0
3	0
3365	0
176	0
371	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
3	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
127	0
105	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
33	0
0	0
0	0
148	0
26	0
36	0
25	0
55	0
79	0
27	0
0	0
0	0
0	0
0	0
0	0
122	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
3	0
2	0
18	0
0	0
0	0
351	0
27	0
3	0
1	0
2	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
163	0
69	0
132	0
0	0
22	0
0	0
0	0
0	0
19	0
3	0
0	0
3	0
0	0
19	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
2	0
4	0
0	0
1	0
0	0
1019	0
14989	0
760	0
893	0
889	0
3662	0
57	0
0	0
1	0
0	0
6566	0
1632	0
1377	0
6672	0
1624	0
3	0
181	0
0	0
313	0
1006	0
0	0
0	0
0	0
0	0
90	0
37	0
4	0
10	0
15	0
2	0
17	0
1	0
19	0
9	0
58	0
12	0
25	0
0	0
0	0
0	0
1413	0
2	0
7	0
212	0
35	0
54	0
6	0
28	0
0	0
0	0
0	0
14372	0
738	0
557	0
555	1
1039	0
0	0
450	0
3663	0
5	0
14	0
410	0
4	0
0	0
9	0
0	0
1	0
161	0
492	0
0	0
925	0
607	0
35121	0
1536	0
0	0
0	0
1783	0
2252	0
465	0
0	0
6807	0
522	0
499	0
6628	0
612	0
426	0
324	0
15	0
3	0
0	0
2797	0
3	0
0	0
532	0
122	0
636	0
341	0
3842	0
0	0
384	0
80	0
61	0
210	0
0	0
112	0
11	0
97	0
88	0
0	0
2	0
0	0
507	0
5674	0
523	0
6	0
2	0
12	0
3	0
2	0
0	0
3	0
7	0
2	0
16	0
18	0
0	0
5	0
1	0
2	0
4	0
0	0
0	0
0	0
0	0
497	0
0	0
0	0
29	0
0	0
848	0
306	0
329	0
330	0
1087	0
808	0
198	0
10699	0
220	0
1057	0
302	0
1472	0
1089	0
1520	0
2	0
440	0
7622	0
1881	0
369	0
675	0
652	0
458	0
1601	0
641	0
1532	0
1756	0
333	0
8635	0
486	0
1190	0
272	0
6	0
21	0
0	0
109	0
209	2
913	0
6	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
72	0
2	0
37	0
64	0
3	0
0	0
3	0
0	0
2	0
963	0
145	0
496	0
22	0
116	0
3	0
0	0
34	0
0	0
0	0
0	0
0	0
9	0
1	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
203	0
0	0
6	0
175	0
378	0
925	0
119	0
47	0
0	0
0	0
2	0
0	0
0	0
8	0
1	0
0	0
0	0
0	0
0	0
8	0
6	0
0	0
0	0
4	0
0	0
30	0
0	0
8	0
27	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
2955	0
1654	0
3495	0
2959	0
19607	0
381	0
5833	0
4386	0
5338	0
19378	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
18	0
0	0
0	0
0	0
0	0
0	0
11752	0
6951	0
6985	0
16672	0
128960	0
11930	0
70	0
6374	0
7	0
2711	2
47028	0
17	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1545	0
111	0
0	0
0	0
0	0
47	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
2	0
24	0
25	0
0	0
0	0
0	0
0	0
0	0
18	0
1	0
0	0
0	0
7	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
167	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
18	0
29	0
4	0
2	0
0	0
0	0
0	0
68	0
33	0
0	0
0	0
0	0
8	0
5	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	0
1	0
28	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
384	0
0	0
0	0
0	0
0	0
0	0
0	0
345	0
149	0
2	0
0	0
0	0
0	0
1	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
7441	15
1	0
0	0
0	0
0	0
0	0
0	0
0	0
387	0
80	0
0	0
32	0
28	0
16	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
170	0
191	0
21	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
15	0
0	0
0	0
0	0
42	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
110	0
35	0
4	0
7	0
0	0
0	0
10	0
0	0
0	0
0	0
0	0
3	0
1	0
3	0
0	0
3	0
4	0
0	0
0	0
11	0
39	0
0	0
6	0
28	0
16	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
2	0
0	0
0	0
0	0
137	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
116	0
132	0
22	0
0	0
2	0
0	0
0	0
0	0
8	0
1220	0
278	0
179	0
0	0
0	0
0	0
2	0
0	0
5	0
0	0
130	0
1	0
0	0
0	0
5611	0
2	0
1	0
0	0
30	0
28	0
2	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
14	0
0	0
0	0
13	0
36	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
136	0
170	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
3	0
0	0
1	0
116	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
360	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	0
21	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
30	0
1	0
103	0
149	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
24	0
0	0
0	0
0	0
0	0
30	0
28	0
0	0
0	0
0	0
0	0
0	0
26	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	0
46	0
8	0
0	0
0	0
2	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
126	0
0	0
39	0
0	0
0	0
20	0
38	0
1	0
208	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
48	0
0	0
12	0
2	0
1	0
0	0
202	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
38	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
68	0
260	0
50	0
26	0
39	0
13	0
13	0
1	0
239	0
324	0
356	0
1642	0
762	0
38	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
89	0
78	0
75	0
63	0
64	0
0	0
0	0
1	0
17	0
48	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
21	0
23	0
30	0
112	0
0	0
0	0
0	0
14	0
6	0
2	0
0	0
1	0
0	0
0	0
0	0
4	0
0	0
2	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
35	0
37	0
38	0
0	0
0	0
27	0
6	0
9	0
1	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1113	0
288	0
3270	0
1	0
2	0
0	0
0	0
0	0
0	0
91	0
8	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
41	0
0	0
0	0
0	0
0	0
11	0
7	0
3	0
2	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
8	0
912	0
627	0
0	0
25	0
0	0
0	0
23	0
1	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
1	0
3	0
0	0
0	0
451	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
4	0
0	0
3	0
0	0
0	0
2	0
1	0
147	0
145	0
122	0
1	0
40	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
88	0
54	0
2	0
8	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
77	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
1	0
128	0
0	0
0	0
0	0
2	0
0	0
6	0
9	0
0	0
81	0
1	0
0	0
0	0
0	0
600	0
137	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
42	0
59	0
0	0
0	0
6	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1168	0
1	0
560	0
277	0
139	0
258	0
41	0
522	0
2063	0
382	0
620	0
1484	0
33	0
0	0
26	0
36	0
0	0
53	0
118	0
103	0
698	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
29	0
47	0
0	0
116	0
0	0
93	0
232	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
3787	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
